date,avg-block-size,avg-confirmation-time,blocks-size,cost-per-transaction-percent,cost-per-transaction,difficulty,estimated-transaction-volume-usd,estimated-transaction-volume,hash-rate,market-cap,market-price,median-confirmation-time,mempool-count,mempool-growth,mempool-size,miners-revenue,n-transactions-excluding-popular,n-transactions-per-block,n-transactions-total,n-transactions,n-unique-addresses,output-volume,total-bitcoins,trade-volume,transaction-fees-usd,transaction-fees,transactions-per-second
2022-04-17,0.8286350666666664,6.230124616977776,401229.968598,3.353860739498516,201.67903587777693,28225928151211.0,1246709618.6163137,30898.079945900008,231514552.3256366,766835325938.6113,40388.78,4.116666666666666,1337.0,785.3833333333333,1006127.0,41812904.43432423,206957.0,1256.509090909091,726243025.0,207324.0,557466.0,3340442.550097964,19014206.25,53175059.9724,215462.320210229,5.341647119999999,2.25
2022-04-18,1.2932318059701489,23.90105011186653,401366.765906,1.0284203047689064,136.1684932892068,28225928151211.0,3262749299.0192986,82326.85502948001,188017878.85839576,754194973038.3268,39711.45,10.058333333333334,1460.5,715.6833333333333,1560998.5,33554776.284819625,245949.0,1838.962686567164,726450332.0,246421.0,631282.0,5409895.653704382,19015140.625,73215603.2505,338011.7048952481,8.516320940000004,2.183333333333333
2022-04-19,1.3595550564516126,32.05167153789376,401540.0,0.8583699557323503,117.91261666183496,28225928151211.0,3752455855.796935,91260.94508562006,173986693.86896327,781388751292.56,40805.72,9.391666666666666,5748.0,1252.3833333333334,2401078.5,32209953.66828013,272681.0,2202.967741935484,726696924.0,273168.0,697163.0,4972505.232813409,19015947.592213117,287373058.92840004,385051.62665770366,9.36977033,2.6
2022-04-20,1.1487296562499996,12.738151823678916,401708.547701,0.7759615980354618,146.42466043050865,28225928151211.0,5390335872.441646,129884.48683985004,224498959.8309204,788227198986.8737,41507.3,5.35,3614.0,1270.4333333333334,2494761.5,41826936.37527695,285160.0,1785.34375,726970411.0,285655.0,703937.0,4249194.947553279,19016834.375,157094338.602,369107.241899038,8.896209129999994,3.216666666666667
2022-04-21,1.1093222248520709,14.81077935585048,401892.355716,0.482592798129348,157.5669224472458,28225928151211.0,9221622580.084011,220326.99878144005,237127026.3214096,793037763063.6271,41375.79,5.566666666666666,1402.5,2096.2833333333333,1665951.0,44502886.442155205,281920.0,1671.2307692307693,727255848.0,282438.0,710624.0,5470603.307709645,19017862.5,170464944.7368,454248.3696079696,10.87259159,2.783333333333333
2022-04-22,1.2867501185185182,23.437419092868517,402079.735615,1.1322275077562334,131.69004921356634,28225928151211.0,3034892219.620398,75773.38827809002,189420997.35733905,764670552102.996,40514.01,8.0,1547.5,1912.5,859562.0,34361884.54129586,260497.0,1932.8148148148148,727537519.0,260930.0,671463.0,5495355.369248311,19018812.5,275663401.1415,438976.3134595943,10.968648280000002,2.85
2022-04-23,0.9530271840490804,21.997833627325875,402253.393636,3.0760187990710737,173.402484036043,28225928151211.0,1324626784.014653,33379.83520215999,228708315.3277501,754798976307.0178,39727.65,4.85,6868.0,1090.3166666666666,7017986.0,40745768.893821314,234583.0,1441.5828220858896,727798056.0,234978.0,613940.0,4701306.226342195,19019743.75,224581597.2795,325604.20467312593,8.203158969999999,2.466666666666667
2022-04-24,0.8504377309941521,6.613784788755211,402408.844987,2.4464153282832664,192.0634336573233,28225928151211.0,1742817144.3961654,43976.38096912,239933263.31929612,754247580239.5011,39429.01,4.116666666666666,5892.0,900.55,2335443.5,42636545.7644565,221572.0,1298.1988304093568,728034426.0,221992.0,581643.0,5282577.837335631,19020787.5,70432434.8531,266427.553605634,6.721748970000001,2.066666666666667
2022-04-25,1.1680473580246915,22.477254132895297,402554.305864,1.0730292406168822,145.23233824155415,28225928151211.0,3754783006.1736846,95871.42260220996,227305196.82880685,748103777322.3063,39465.57,6.625,910.5,1690.5666666666666,624468.0,40289919.57795723,276905.0,1712.4506172839506,728255030.0,277417.0,680074.0,8085468.213699937,19021828.125,92532159.3891,501917.1336984146,12.818948070000005,2.35
2022-04-26,1.236938057142857,25.048256207190587,402743.694567,0.7689297748405941,128.94119898696437,28225928151211.0,4582894825.063292,115858.17825723994,196436589.85205528,756542855888.0042,40472.7,7.541666666666666,1923.0,1226.0333333333333,1676545.5,35239242.8595404,272835.0,1952.1214285714289,728533363.0,273297.0,689345.0,7555584.969795853,19022771.875,331208745.177,446260.34492692846,11.307777759999992,2.7
2022-04-27,1.0623186764705883,15.193414689362598,402916.765261,1.0236195305468292,147.7170002097679,28770282779728.406,4169765279.274275,107415.1883346301,243130347.4311681,738921780489.9672,38114.94,5.358333333333333,6931.5,1243.4166666666667,4959564.0,42682531.77661201,286596.0,1688.8529411764705,728806300.0,287105.0,697020.0,6798134.088297998,19023738.839285713,341949327.6582,436397.895185316,11.164919310000004,2.433333333333333
2022-04-28,1.3674304772727277,18.965460223843056,403097.182581,0.6986645565374555,120.15068543140865,29794407589312.0,4742383660.078528,119666.93835573005,195503620.58301136,754664584432.2981,39249.28,8.695833333333333,2112.0,2022.95,2061204.0,33133353.767992403,275314.0,2089.128787878788,729093281.0,275765.0,697124.0,6930073.819942506,19024684.375,241767322.4512,446967.71677078505,11.27300063,2.8
2022-04-29,1.3172070399999998,46.44577552294742,403278.379902,0.7543618015466184,129.98997856922134,29794407589312.0,4937991047.844668,126481.07605796,222163205.20796743,744728524464.2412,39770.04,8.0375,7873.5,1247.0,11399486.5,37250318.228731774,286098.0,1910.42,729368375.0,286563.0,729033.0,5369885.747566994,19025565.625,244512171.426,531783.9173639663,13.625224119999997,2.7
2022-04-30,1.227105786666667,27.1819707934096,403475.440533,2.0176972153670407,141.1092914472632,29794407589312.0,1835325492.470826,47606.601766570006,222163205.20796743,733514979673.3099,38596.28,7.425000000000001,5695.0,1728.0,6719696.5,37031311.35450528,261177.0,1744.2,729657029.0,261630.0,684282.0,3764940.323517184,19026500.58724832,194624829.6024,404406.71347889,10.461626430000004,2.833333333333333
2022-05-01,0.8749842634730544,6.706414333229017,403659.498331,2.397906774588193,174.37287401826785,29794407589312.0,1690042804.5955749,44395.09952251004,247341701.7982037,725346018769.5054,37661.19,4.258333333333334,912.0,1270.4833333333331,547039.0,40525650.90483759,231874.0,1391.1497005988024,729917400.0,232322.0,625556.0,4016733.5354354414,19027495.89608434,85985016.1128,297673.85532669764,7.81516491,2.7333333333333334
2022-05-02,1.1179860625,24.35838031272421,403805.779546,0.8312030581727139,143.67424145950432,29794407589312.0,4705106674.739815,121747.56165092003,236974085.5551653,736570097036.1196,38475.48,6.558333333333334,2368.0,965.5833333333334,1222835.5,39108990.57072583,271706.0,1701.2875,730149392.0,272206.0,687096.0,6371776.480039582,19028515.625,137414022.55560002,411650.2619025106,10.65002511,2.316666666666667
2022-05-03,1.1243359599999998,13.15534509465838,403983.526693,0.651308483992874,130.48478428982986,29794407589312.0,5567418515.404906,146052.19419054998,222163205.20796743,727912688760.6654,38510.65,6.166666666666666,594.0,2061.7833333333333,466200.5,36261069.13022227,277424.0,1852.6333333333332,730420784.0,277895.0,692327.0,8811113.308480665,19029484.375,201444973.9785,369854.98308693967,9.665812450000004,2.55
2022-05-04,1.0929134589041098,10.536335752089917,404153.146535,0.6490313510713304,153.93843868204146,29794407589312.0,5527403781.564573,141293.60718452997,216238853.06908828,738295796797.3,37727.19,6.487500000000001,2558.5,827.6166666666667,1566366.0,35874583.44265635,232596.0,1596.1986301369864,730700527.0,233045.0,615048.0,6270271.115546292,19030409.375,172136340.7254,493003.52460934914,12.61590688,2.4166666666666665
2022-05-05,1.4194339617834393,150.94163170968568,404312.435157,0.5486641709625149,122.37507199380303,29794407589312.0,7042747167.161246,185221.92816753,232530821.4510059,731842492806.9847,39674.89,9.033333333333331,47221.0,1339.7666666666669,43391080.5,38641030.35769125,315351.0,2011.2038216560509,730932530.0,315759.0,778504.0,9970430.179964893,19031356.25,266960829.0919,859558.0557520121,22.34075054,2.55
2022-05-06,1.4592799436619717,117.71818098622826,404535.850189,0.5136341923564374,113.21032290231928,29794407589312.0,6460559731.289358,178845.09072825994,210314500.9302092,688385647098.9374,36549.9,10.666666666666668,9382.5,2092.833333333333,13965135.0,33183643.79751332,286300.0,2020.3309859154929,731248034.0,286887.0,723743.0,8436799.32906585,19032288.874113474,425676217.356,619675.209493574,16.961606970000002,2.75
2022-05-07,1.0678109510489509,10.574708477195577,404741.927455,1.497624594670685,140.7585268731095,29794407589312.0,2176974949.927244,60720.08184828,211795588.96492895,683763605069.4655,36013.03,5.95,898.0,1004.15,917573.0,32602912.26993024,231231.0,1619.741258741259,731534200.0,231623.0,609656.0,4296760.6247344455,19033181.25,266451045.5822,494605.2525576668,13.781268220000005,2.7333333333333334
2022-05-08,1.0122096387096775,14.452304836813225,404895.389314,0.7736732668383974,145.2572834874315,29794407589312.0,4391326158.686935,127005.99753774996,229568645.3815663,658967544040.064,35471.42,5.758333333333334,9147.5,1516.45,4357328.5,33974516.54944232,233438.0,1508.9806451612903,731767365.0,233892.0,597305.0,5062090.260256062,19034112.5,117427071.76739998,423641.7421571922,12.239537570000005,2.55
2022-05-09,1.2456847225806449,34.763523843178966,405050.924595,0.2161790538098211,115.4913821722936,29794407589312.0,14932580725.77122,465835.5526221698,229568645.3815663,621233056794.6792,34082.21,7.783333333333333,472.0,1959.9333333333332,502961.0,32281111.722359955,278926.0,1803.2967741935483,731999311.0,279511.0,705421.0,7906603.444909503,19035081.25,282204788.6652,640161.5426679689,19.78760376000001,2.6166666666666667
2022-05-10,1.1630135555555552,13.320991793223085,405245.205386,0.2770435727313993,108.93855360185992,29822970212378.65,10996659378.460312,353326.6425738501,226823707.2333046,596507280369.6882,30175.71,7.208333333333333,2009.5,1061.4833333333331,1514215.0,30465538.02318894,279090.0,1827.8300653594767,732280841.0,279658.0,714602.0,8493874.495637178,19036043.75,754487501.7293999,547206.5418752511,17.440956460000006,2.9166666666666665
2022-05-11,1.2383156068965515,21.428445732036213,405423.173552,0.232089540158825,107.90092541828432,31251101365711.0,12212415420.468674,402196.8781161802,225257597.8912952,580838049708.5244,31003.93,6.866666666666666,1585.0,788.4833333333333,1195859.5,28343738.791651186,262119.0,1811.606896551724,732560429.0,262683.0,694927.0,7324110.04253046,19036975.0,702775072.4497,656026.4448307564,21.61481428,2.15
2022-05-12,1.3874058148148145,57.53850107460973,405602.52874,0.1978264398094356,90.84577921660616,31251101365711.0,12591985211.029484,437138.0606811198,209722591.14017135,544181449138.02,28907.15,8.975,34045.0,1105.0666666666666,111099763.0,24910276.04431027,273587.0,2031.1407407407407,732821388.0,274204.0,730516.0,10019859.369699731,19037850.0,991604857.165,846229.3069386982,29.65948913000001,2.783333333333333
2022-05-13,1.3054267105263158,155.23727246268888,405789.95513,0.4392113868019783,110.0463539158674,31251101365711.0,6761962664.73493,223447.53168840997,236132102.61708185,576535520476.7283,28931.14,7.166666666666667,51985.5,1031.9,104348604.5,29699309.99481429,269387.0,1775.5263157894738,733096552.0,269880.0,727914.0,6761876.701628679,19038746.875,1105198768.4514,954119.5451986154,31.539118490000007,2.8833333333333333
2022-05-14,1.396389234042553,441.3771224850989,405988.312157,0.5931311618716985,91.9494530541212,31251101365711.0,4499178550.730882,152817.15037629995,219043595.19084564,559969891016.3687,29234.06,10.2,65639.5,942.2,88080038.5,26686030.01263232,289777.0,2058.333333333333,733366130.0,290225.0,725013.0,4601287.417832917,19039662.5,387333462.2234,753133.97631563,25.599530440000013,2.7
2022-05-15,1.530435786885246,400.7873123985102,406185.56635,1.039436165577462,101.99298030184524,31251101365711.0,2364626051.315557,78370.40813486,189527082.3637104,573585486150.4286,30074.61,10.2,18530.5,1306.6666666666667,79212329.5,24578778.358040176,234849.0,1929.77868852459,733656752.0,235433.0,599841.0,2799935.7540684324,19040486.875,202107995.61420003,497423.0856806024,16.286009210000003,2.933333333333333
2022-05-16,1.4254625426829266,286.35282581620146,406372.212078,0.5471450351571212,116.00352827680264,31251101365711.0,5806992357.103736,194256.40010373,254774110.7184304,570485587843.7394,31277.43,6.433333333333334,8038.5,1180.9833333333331,59564900.5,31772670.37384658,271559.0,1659.3536585365853,733892118.0,272134.0,663779.0,4542247.635733249,19041380.36809816,154366315.2477,631061.4501854493,21.013812750000007,2.45
2022-05-17,1.4602010884353749,126.54867059934855,406605.932492,0.5013814790447905,101.9687065933307,31251101365711.0,5663926191.593393,187365.75375152,228364599.24151996,577000099178.1149,29834.09,6.616666666666666,6715.0,1394.55,22181236.5,28397876.911416225,278030.0,1894.530612244898,734166092.0,278496.0,683798.0,4023776.742210054,19042350.0,255625941.6425,572064.9129480371,18.911246129999995,2.3833333333333333
2022-05-18,1.2737879402985068,15.447490405570296,406820.589044,0.5399484702450256,96.25796664501571,31251101365711.0,4686908961.0082655,159157.42184472003,208169090.46505892,563597817711.5952,30406.69,7.608333333333333,1347.0,771.2666666666667,1370070.5,25306893.23674115,262442.0,1961.9925373134329,734444477.0,262907.0,646333.0,2943905.906281481,19043228.125,199056179.8174,488480.73674115,16.539443690000002,2.45
2022-05-19,1.3354899918032797,29.32194863485856,406991.206404,0.4684877682609265,88.12242331418052,31251101365711.0,5002474733.237197,168493.16381561002,189527082.3637104,564214311077.4746,28680.97,9.608333333333334,3116.0,774.0,2595712.5,23435982.235559683,262048.0,2151.467213114754,734706133.0,262479.0,662000.0,2753286.585015796,19044039.82300885,238926820.585,509156.93422987656,17.08973074,2.35
2022-05-20,1.4430168203124998,38.93038102153928,407154.109909,0.4948861590294516,91.35924758010606,31251101365711.0,4929623686.819292,165183.55821317993,198848086.4143847,568422011289.0927,30289.87,8.441666666666666,3520.5,1041.35,10772741.0,24396025.31830604,266562.0,2086.203125,734968323.0,267034.0,668605.0,2433751.509894325,19044809.375,243106193.7213,508929.1821035461,17.100253079999995,2.583333333333333
2022-05-21,1.0711926814814818,12.162366735050398,407338.856096,1.7404195962243083,112.75534695901425,31251101365711.0,1464248134.8857608,49871.39127349,209722591.14017135,558797216469.1487,29159.5,7.116666666666666,2380.0,679.5833333333334,3010903.0,25484061.476900727,224870.0,1668.3333333333333,735236096.0,225225.0,579268.0,1526229.1838886165,19045631.66977612,224870774.125,354255.3055632383,12.030804259999996,2.2666666666666666
2022-05-22,1.2055888032786886,19.98054260077576,407483.35518,1.3585853051327164,110.0676624370143,31251101365711.0,1693623105.0447593,56844.51621337998,189527082.3637104,566632476053.0635,29409.92,6.995833333333334,415.0,1819.0333333333333,513504.0,23009314.62947053,208678.0,1713.5,735459823.0,209047.0,535873.0,1189443.3733409487,19046434.375,56412343.9488,347350.8940209647,11.64710381,2.4
2022-05-23,1.1423810437500002,12.076828257552638,407630.533747,0.6200225643325854,115.52330466209058,31251101365711.0,4939484942.570603,163946.56010811005,248560108.0179809,574092505240.1035,30278.94,5.925000000000001,802.5,1099.7666666666669,922879.0,30625921.205748186,264663.0,1656.9125,735669013.0,265106.0,638912.0,2112390.008140285,19047315.625,124032530.2902,476734.0565678378,15.826691359999996,2.4
2022-05-24,1.228520425,16.91602541591629,407813.283846,0.4966385337052946,95.11206879433836,31251101365711.0,4517108862.027523,154363.02325624006,186420081.01348567,557911797225.9227,29074.33,9.025,1762.0,964.75,1872369.5,22433703.218245413,235468.0,1965.55,735935114.0,235866.0,600094.0,2564577.4340816108,19048190.625,191646935.1146,473585.8570269164,16.170412349999996,2.2666666666666666
2022-05-25,1.354729888888888,41.71047228262224,407960.68192,0.7785560001853531,94.72717514110124,30705864440302.207,3514350504.728241,118099.92181467998,219801139.27751225,566628092378.1606,29634.57,8.716666666666665,18476.0,1120.8333333333333,11330682.0,27361186.722105965,288387.0,2005.8472222222224,736170774.0,288842.0,700322.0,1932187.5127403236,19049015.625,177388979.8716,578977.5103376547,19.46775853999999,2.6
2022-05-26,1.1963576099290782,20.22295570571001,408155.812188,0.6547309399705598,100.93638477198289,29897409688834.0,4044772416.690988,137559.50509726003,209555369.85718092,560796115232.1655,29518.59,8.708333333333334,1516.0,871.3833333333333,2114399.5,26482376.46347083,261898.0,1860.758865248227,736459268.0,262367.0,653373.0,2321169.076322242,19049906.25,164845089.9255,518485.7530548972,17.62638696999999,2.283333333333333
2022-05-27,1.2631450507246371,18.45394841827012,408324.405631,0.5219912185480695,94.01022993250686,29897409688834.0,4870838399.668383,168611.84889470006,205096744.96660265,550454193126.7285,29193.92,8.333333333333332,1592.0,1131.8,1583368.5,25425348.71593628,270012.0,1959.804347826087,736721830.0,270453.0,688580.0,2809906.8668479724,19050778.125,305995780.5408,503865.5220887096,17.454313139999996,2.55
2022-05-28,1.0555958378378365,10.892897597685936,408499.036884,1.7761067273703208,119.34177511880708,29897409688834.0,1523894827.3321545,52743.01348377998,219958827.93519703,550506668897.0387,28578.89,5.55,2097.0,1044.6166666666666,1747711.0,27065998.54629473,226424.0,1532.391891891892,736992278.0,226794.0,576357.0,1574808.3837342055,19051671.875,236424011.7252,341522.878702429,11.820500789999995,2.45
2022-05-29,1.021936020134228,10.383367942172514,408655.09652,1.934451262864692,131.88810557944976,29897409688834.0,1417152774.2209327,48643.53375230004,221445036.23205647,555127341383.3127,29013.69,4.866666666666666,6649.0,909.8166666666668,3722001.0,27414129.73763885,207502.0,1395.0268456375838,737219171.0,207859.0,530365.0,1508386.053168218,19052600.0,72992061.0282,290515.6768581042,9.96276556,1.8833333333333333
2022-05-30,1.2585863766233765,12.337681808973311,408807.608896,0.8357554184095628,109.63472685458248,29897409688834.0,3565732409.560262,116395.64687799,228876077.71635368,582991601346.3738,29448.74,7.283333333333333,872.5,1041.4833333333331,632491.5,29800801.818885755,271365.0,1765.0584415584417,737427559.0,271819.0,644720.0,2255369.048189984,19053546.875,85755025.3674,408487.6440610746,13.33812083,2.05
2022-05-31,1.2953703561643837,27.00559411080385,409001.364442,0.5580850796311129,106.3156188183172,29897409688834.0,5263021003.393884,165916.69947673,216986411.34147817,604206453569.9752,31715.58,7.5625,1530.5,801.4166666666666,1506314.5,29372134.95779295,275804.0,1892.280821917808,737699173.0,276273.0,685567.0,4503324.897421237,19054484.375,359076819.3324,435064.61974593904,13.704035039999996,2.3833333333333333
2022-06-01,1.3376668235294125,35.887983325895426,409190.288441,0.428157892449178,99.33889744905994,29897409688834.0,6314626333.189133,204662.65767567,202124328.3728837,592135376228.8004,31776.27,8.995833333333334,3941.5,1257.0833333333333,4137566.5,27036571.0242234,271706.0,2001.2132352941176,737975245.0,272165.0,683372.0,3524202.9690631144,19055365.625,214511112.6009,582585.3977147688,18.81294327,2.566666666666667
2022-06-02,1.4238328000000002,62.20845441562219,409372.067302,0.6653672128544589,90.8953198774672,29897409688834.0,3618792850.877636,120341.42332481996,185776037.10742992,573424357298.1827,29780.81,11.916666666666666,6093.5,1554.1333333333334,7728572.0,24078261.13086094,264486.0,2119.208,738246865.0,264901.0,664442.0,2253835.3527373336,19056181.25,291288782.8829,587634.9052523779,19.52585209,2.5166666666666666
2022-06-03,1.2533063496503491,21.597524659260984,409550.189206,0.6439252253964294,102.33025984728548,29897409688834.0,4251283075.0981903,141630.42125045002,212527786.45089987,571753631609.2788,30429.88,7.466666666666667,2661.0,925.0333333333332,4154638.0,27375084.123566277,267071.0,1870.748251748252,738511324.0,267517.0,678027.0,2018440.188476088,19057018.75,155102011.2564,541594.6421637671,18.093262669999994,2.683333333333333
2022-06-04,1.0438811366906473,11.606457362643978,409729.461883,1.512079473174455,121.25777342551282,29897409688834.0,1757094779.0007696,59163.13613889,206582953.2634621,566719640255.7842,29681.76,6.241666666666666,1962.5,733.1833333333333,2337064.5,26568669.47749069,218308.0,1572.8705035971225,738780857.0,218629.0,569230.0,1320781.9694149306,19057897.463768117,151025247.144,374215.60924172506,12.5750603,2.283333333333333
2022-06-05,0.9038802397260276,7.710981667675506,409874.552913,1.8099387124133857,138.08670271768491,29897409688834.0,1540123226.9928355,51660.98707806997,216986411.34147817,568565241910.8673,29845.23,5.216666666666667,3174.0,1218.4666666666667,1350178.0,27875286.504213616,201026.0,1379.0479452054794,738999111.0,201341.0,538083.0,1514488.2626298196,19058788.275862068,49641869.5113,282134.554208358,9.452513969999998,2.0166666666666666
2022-06-06,1.212194793333333,16.63661695627702,410006.574299,0.5908682086899458,109.83376022991096,29897409688834.0,5095285503.61707,162365.57751989,222931244.5289159,595753243409.6718,29901.35,7.141666666666667,609.5,1350.4,415804.0,30106422.182860665,268483.0,1792.8066666666666,739200594.0,268921.0,652057.0,2225862.4879331454,19059713.632550336,65518044.03899999,404733.27444309177,12.70170594,2.316666666666667
2022-06-07,1.1520254938271597,11.067536562276032,410188.130515,0.7216100818910524,116.57854180712854,29897409688834.0,4259209247.746276,142498.6757929399,240765744.0912292,571738352895.8629,31349.82,6.116666666666667,636.0,1327.7,679416.0,30734883.340573177,263204.0,1627.4135802469136,739467966.0,263641.0,648390.0,2490565.227489953,19060690.625,246876697.518,354685.45004411275,11.78082081,2.3666666666666667
2022-06-08,0.9635821966292134,9.55757889698211,410374.864525,1.1124833434797412,131.06827740056727,30107694713067.656,3082029799.7370043,100752.49857185002,266405768.7361438,581125899327.9916,31117.83,4.745833333333334,1658.5,1302.3833333333334,2078852.0,34287068.1631562,261168.0,1469.6460674157304,739732562.0,261597.0,656376.0,1886979.2493481557,19061753.125,379367423.2356,330221.24378673674,10.82665856,2.5
2022-06-09,1.1738058493150685,13.701448989455526,410546.677787,0.6386731826900474,106.54771297610154,30283293547737.0,4372610134.024386,144596.70731632994,219787040.37955952,577175461806.2976,30189.25,6.6,1345.5,2214.9333333333334,1817573.0,27926688.30960109,261747.0,1795.2397260273972,739994750.0,262105.0,661923.0,1638041.460624255,19062765.625,204405977.685,304847.75321190007,10.072286050000002,2.4166666666666665
2022-06-10,1.1401990816326533,20.598276127956368,410717.767748,0.6845167942053534,105.78706776383228,30283293547737.0,4046793102.939683,137307.53204894008,221292431.06709072,566322567404.6584,30083.46,7.633333333333334,3187.5,1097.95,2166880.0,27700978.416366063,261486.0,1781.3333333333333,740256447.0,261856.0,669839.0,2415167.275173259,19063681.25,112529287.9722,400568.7534864544,13.5712683,2.333333333333333
2022-06-11,1.007854441558442,14.673138824402084,410885.401779,1.0446641500710725,122.39893041507982,30283293547737.0,2694837263.384017,93859.33301144005,231830165.87980932,550943672490.1156,29059.41,5.916666666666667,3805.5,807.05,3279159.5,28151998.793329187,229665.0,1493.5194805194806,740518133.0,230002.0,589547.0,2215293.909529822,19064621.875,272976542.0934,325582.5274084344,11.2798934,2.45
2022-06-12,1.0910468661417323,13.73571812950919,411040.625071,0.6167840133806212,103.29400446051793,30283293547737.0,3659361988.800708,131986.08184802,191184617.31646612,527494984411.0241,28344.5,7.383333333333334,620.5,1529.1,645296.5,22570359.738649927,215122.0,1696.6377952755906,740747464.0,215473.0,557721.0,2365067.8721057274,19065497.17261905,163111543.14499998,271033.2229649318,9.70808071,2.1666666666666665
2022-06-13,1.3918801503759402,42.04056478759687,411179.174174,0.1691626639223076,76.7034943329254,30283293547737.0,12462579881.445564,519723.1033146499,200216961.44165352,461820643825.4134,26593.3,9.7,4710.0,931.2666666666668,2232505.0,21082032.12089888,271935.0,2048.894736842105,740963749.0,272503.0,708381.0,7950792.166935221,19066310.321969695,232964222.258,679037.9438483684,28.14786917000001,2.333333333333333
2022-06-14,1.44310098630137,118.53763878732627,411364.465435,0.1892085331418305,73.4209732737331,30283293547737.0,10990569683.083328,498242.56545876,219787040.37955952,423056012454.1712,22431.22,8.458333333333332,20848.0,1107.7833333333333,27255651.5,20795095.681292698,282573.0,1939.9383561643835,741236316.0,283231.0,717234.0,13699201.286760954,19067184.375,968674515.0362,577049.1482222665,26.092143590000006,3.033333333333333
2022-06-15,1.2661951696969689,32.81135474922963,411574.927516,0.2279757493632394,76.14638414589048,30283293547737.0,9897143640.083742,464178.72879283,248389463.44265285,407344087236.3314,22189.29,7.216666666666667,9477.5,1080.7666666666669,12241744.0,22563087.3790371,295677.0,1795.830303030303,741518838.0,296312.0,732637.0,17685861.218543466,19068156.25,578478784.3722,550303.303617682,25.76594979,2.333333333333333
2022-06-16,1.3726127226890756,45.08441513033772,411783.435396,0.2310624512336858,65.38636621494867,30283293547737.0,7109991512.203534,333570.2620909402,179141491.81621632,408295889015.32324,22550.79,9.583333333333334,906.0,964.8333333333334,1155243.0,16428520.670604495,250777.0,2111.36974789916,741814913.0,251253.0,662185.0,13439083.637873286,19069043.75,853684510.3032001,498304.11232649424,23.363162420000005,2.4
2022-06-17,1.4524084074074075,30.84981978372693,411947.355235,0.1818034682675564,57.24478932218484,30283293547737.0,7921356377.946116,382605.4940464798,162582194.2533728,394379139825.3796,20350.48,13.2,5217.0,859.25,2552626.5,14401300.628939329,251122.0,2329.3888888888887,742067898.0,251574.0,663831.0,11710881.064843578,19069753.125,349089081.348,450829.6061767725,21.80982509,2.3
2022-06-18,1.1938977371794866,20.326140649535954,412104.296278,0.2255470004811309,77.30531748616502,30283293547737.0,8496328973.902106,440271.6494434804,234840947.25487185,366641463087.23645,20434.75,5.1,6150.5,1213.85,7750851.0,19163215.151645448,247348.0,1589.0384615384614,742318103.0,247890.0,654430.0,10560717.105945444,19070578.125,306433993.6175,402940.1516454601,20.9364046,2.283333333333333
2022-06-19,1.0397977218045114,9.87386685913098,412290.317624,0.5293103403724227,81.30452461179162,30283293547737.0,3068667429.006106,158972.03422706993,200216961.44165352,366806275972.84216,18977.51,5.8,438.0,1578.9833333333331,394138.0,16242774.013369894,199328.0,1502.0827067669172,742565442.0,199777.0,548972.0,5043012.149583781,19071481.25,531583207.6622,248938.4435907112,12.867996820000004,2.433333333333333
2022-06-20,1.1304500833333335,17.967852276947283,412428.970203,0.4548073339840436,72.01749950314878,30283293547737.0,3817198453.166467,187124.58010796004,198711570.75412232,388317969086.6229,20540.38,7.541666666666667,751.5,1157.4166666666667,785510.5,17360898.517726563,236229.0,1792.6969696969695,742765560.0,236636.0,605998.0,4424192.444247196,19072306.870229006,382228331.4794,314275.24717312714,15.159494439999998,2.2
2022-06-21,1.1341584733333336,22.791954658661187,412578.085114,0.45237012873957,78.6287541002304,30283293547737.0,4422516356.572248,209684.59556077997,225808603.1296844,399986075879.9642,20582.29,7.095833333333333,2914.5,1383.5333333333333,5289517.5,20006142.935754426,253989.0,1696.253333333333,743003721.0,254438.0,647716.0,4176311.885708452,19073190.625,295182558.6182,343328.59049285343,16.311170560000004,2.833333333333333
2022-06-22,1.27878376744186,24.363430850489525,412748.031729,0.3804162504525892,65.37517812049032,30139562945443.56,4390329667.811968,216220.67280107,193273708.26929796,386987818003.97003,20703.51,10.333333333333334,4730.5,832.2333333333333,2248491.5,16701527.504797904,255021.0,1980.4031007751937,743257597.0,255472.0,639691.0,3246047.319070814,19074062.5,244194794.9235,343753.0714500896,16.955184179999996,1.9833333333333332
2022-06-23,1.0648888815789477,11.112985540108092,412912.797782,0.6495941751062135,77.64695865650049,29570168636358.0,3082609509.484813,150433.17393286995,223431040.49786,391481310378.9814,19953.71,6.529166666666667,1504.0,1584.2166666666667,1721337.0,20024451.814883567,254791.0,1679.032894736842,743511851.0,255213.0,633984.0,2934106.2148207603,19074942.549668875,261583959.3934,306209.88899138826,14.806526529999994,2.4166666666666665
2022-06-24,1.311822999999999,28.969778651117363,413074.898039,0.4224477824123703,68.50514489934618,29570168636358.0,4160260072.480788,197293.23969059,189622396.2119996,402210379963.0533,21088.3,9.333333333333334,1973.5,1289.5833333333333,1690678.0,17574926.41878236,253918.0,1971.68992248062,743767182.0,254348.0,650157.0,3655204.2786163534,19075820.654296875,202431231.126,341750.8269213575,16.16066344,2.433333333333333
